,fuel_id,unit_feature_id,surface_consumed,midstory_consumed,canopy_consumed,fdfm,lfm,wind_speed,wind_direction,wind_height,side_to_start_ignition,number_igniters,firing_technique,ignition_type,dash_length,gap_length,blackline_width,spacing_distance,igniter_velocity,ignition_time
4262,2184,2789,0.6602628231048584,0.2185450941324234,0.0161077082157135,0.06,0.9,8.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4263,2184,2789,0.7464911937713623,0.1644633710384369,0.025523651391267776,0.05,0.8,12.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4264,2184,2789,0.6864213347434998,0.21212659776210785,0.01621381565928459,0.07,0.8,15.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4265,2184,2789,0.6565016508102417,0.1777898520231247,0.01725579984486103,0.07,0.9,12.0,67.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4266,2184,2789,0.6854469776153564,0.20070268213748932,0.0204897690564394,0.05,0.8,8.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4267,2184,2789,0.7845826148986816,0.21859829127788544,0.022854477167129517,0.04,0.8,8.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4268,2184,2789,0.5152998566627502,0.19778679311275482,0.01794702745974064,0.07,0.9,8.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4269,2184,2789,0.7662608027458191,0.16664758324623108,0.021163906902074814,0.05,0.8,15.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4270,2184,2789,0.5965151190757751,0.1341569572687149,0.013431483879685402,0.06,0.9,8.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4271,2184,2789,0.7845826148986816,0.21859829127788544,0.022854477167129517,0.04,0.9,8.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4272,2184,2789,0.7747809886932373,0.19312451779842377,0.025208650156855583,0.05,0.9,12.0,67.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4273,2184,2789,0.7667544484138489,0.17034460604190826,0.013506562449038029,0.05,0.8,15.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4274,2184,2789,0.7667544484138489,0.17034460604190826,0.013506562449038029,0.05,0.9,15.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4275,2184,2789,0.7064799070358276,0.25911393761634827,0.02228453941643238,0.05,0.8,8.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4276,2184,2789,0.6199721097946167,0.1517195850610733,0.018064914271235466,0.07,0.8,12.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4277,2184,2789,0.7888395190238953,0.1508547067642212,0.012328854762017727,0.04,0.9,15.0,67.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4278,2184,2789,0.790431022644043,0.19737786054611206,0.01596684195101261,0.04,0.8,12.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4279,2184,2789,0.8035457134246826,0.20343045890331268,0.020047258585691452,0.04,0.8,15.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4280,2184,2789,0.7411869764328003,0.16443149745464325,0.01334196887910366,0.05,0.8,15.0,67.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4281,2184,2789,0.6757941842079163,0.2248799353837967,0.019075457006692886,0.05,0.9,8.0,67.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4282,2184,2789,0.7392774224281311,0.172263965010643,0.016165366396307945,0.06,0.9,15.0,67.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4283,2184,2789,0.693967342376709,0.12470372766256332,0.006117678713053465,0.07,0.8,15.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4284,2184,2789,0.6526278853416443,0.1931210458278656,0.02135554514825344,0.06,0.8,8.0,67.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4285,2184,2789,0.739846408367157,0.24202270805835724,0.016894424334168434,0.04,0.8,8.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4286,2184,2789,0.7631462812423706,0.15764909982681274,0.017518287524580956,0.05,0.9,12.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4287,2184,2789,0.6757941842079163,0.2248799353837967,0.019075457006692886,0.05,0.8,8.0,67.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4288,2184,2789,0.7334604859352112,0.20017005503177643,0.02803121693432331,0.06,0.8,15.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4289,2184,2789,0.6199721097946167,0.1517195850610733,0.018064914271235466,0.07,0.9,12.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4290,2184,2789,0.7334604859352112,0.20017005503177643,0.02803121693432331,0.06,0.9,15.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4291,2184,2789,0.7464911937713623,0.1644633710384369,0.025523651391267776,0.05,0.9,12.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4292,2184,2789,0.6565016508102417,0.1777898520231247,0.01725579984486103,0.07,0.8,12.0,67.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4293,2184,2789,0.7662608027458191,0.16664758324623108,0.021163906902074814,0.05,0.9,15.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4294,2184,2789,0.6720814108848572,0.21958398818969727,0.0345141738653183,0.07,0.9,12.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4295,2184,2789,0.8035457134246826,0.20343045890331268,0.020047258585691452,0.04,0.9,15.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4296,2184,2789,0.7486400604248047,0.18007157742977142,0.010952455922961235,0.04,0.8,8.0,67.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4297,2184,2789,0.7747809886932373,0.19312451779842377,0.025208650156855583,0.05,0.8,12.0,67.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4298,2184,2789,0.6854469776153564,0.20070268213748932,0.0204897690564394,0.05,0.9,8.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4299,2184,2789,0.8171270489692688,0.15249088406562805,0.01165886502712965,0.04,0.9,15.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4300,2184,2789,0.7392774224281311,0.172263965010643,0.016165366396307945,0.06,0.8,15.0,67.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4301,2184,2789,0.6873067021369934,0.18328794836997986,0.011275586672127247,0.06,0.8,12.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4302,2184,2789,0.8152339458465576,0.2053392231464386,0.012855073437094688,0.04,0.8,12.0,67.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4303,2184,2789,0.715117871761322,0.2158356010913849,0.013880797661840916,0.06,0.8,12.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4304,2184,2789,0.6526278853416443,0.1931210458278656,0.02135554514825344,0.06,0.9,8.0,67.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4305,2184,2789,0.727170467376709,0.1527525782585144,0.01834225095808506,0.06,0.8,15.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4306,2184,2789,0.7631462812423706,0.15764909982681274,0.017518287524580956,0.05,0.8,12.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4307,2184,2789,0.7526153326034546,0.2143891453742981,0.023956360295414925,0.04,0.8,12.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4308,2184,2789,0.6720814108848572,0.21958398818969727,0.0345141738653183,0.07,0.8,12.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4309,2184,2789,0.44728606939315796,0.1342788189649582,0.010903674177825451,0.07,0.9,8.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4310,2184,2789,0.7526153326034546,0.2143891453742981,0.023956360295414925,0.04,0.9,12.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4311,2184,2789,0.7101877331733704,0.16872693598270416,0.019998643547296524,0.07,0.9,15.0,67.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4312,2184,2789,0.7486400604248047,0.18007157742977142,0.010952455922961235,0.04,0.9,8.0,67.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4313,2184,2789,0.5152998566627502,0.19778679311275482,0.01794702745974064,0.07,0.8,8.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4314,2184,2789,0.5906893610954285,0.14170517027378082,0.01530473306775093,0.07,0.8,8.0,67.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4315,2184,2789,0.6873067021369934,0.18328794836997986,0.011275586672127247,0.06,0.9,12.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4316,2184,2789,0.7064799070358276,0.25911393761634827,0.02228453941643238,0.05,0.9,8.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4317,2184,2789,0.696008563041687,0.1973985880613327,0.015188588760793209,0.06,0.8,12.0,67.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4318,2184,2789,0.5906893610954285,0.14170517027378082,0.01530473306775093,0.07,0.9,8.0,67.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4319,2184,2789,0.5965151190757751,0.1341569572687149,0.013431483879685402,0.06,0.8,8.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4320,2184,2789,0.693967342376709,0.12470372766256332,0.006117678713053465,0.07,0.9,15.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4321,2184,2789,0.44728606939315796,0.1342788189649582,0.010903674177825451,0.07,0.8,8.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4322,2184,2789,0.715117871761322,0.2158356010913849,0.013880797661840916,0.06,0.9,12.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4323,2184,2789,0.727170467376709,0.1527525782585144,0.01834225095808506,0.06,0.9,15.0,82.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4324,2184,2789,0.739846408367157,0.24202270805835724,0.016894424334168434,0.04,0.9,8.0,52.0,20.0,right,3,head,dashes,,1.015958155478329e+28,3.047851264858275,9.143553794574824,2.7484249882104786e+18,718.0553851541855
4325,2320,2900,0.0073119476437568665,0.009203293360769749,0.0007082946831360459,0.06,1.2,7.0,180.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4326,2320,2900,0.007540291175246239,0.010113347321748734,0.0008682605694048107,0.08,1.2,12.0,195.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4327,2320,2900,0.008478770963847637,0.010572136379778385,0.0010759741999208927,0.06,1.0,7.0,165.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4328,2320,2900,0.007259259466081858,0.011025842279195786,0.0013584999833256006,0.08,1.2,7.0,165.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4329,2320,2900,0.00803232379257679,0.01164255291223526,0.0017021956155076623,0.08,1.0,7.0,180.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4330,2320,2900,0.03400600701570511,0.0453115776181221,0.0027491252403706312,0.06,1.0,12.0,195.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4331,2320,2900,0.013608943670988083,0.019128015264868736,0.0014051474863663316,0.08,1.2,12.0,180.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4332,2320,2900,0.007540291175246239,0.010113347321748734,0.0008682605694048107,0.08,1.0,12.0,195.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4333,2320,2900,0.012445176020264626,0.017418790608644485,0.000849337549880147,0.08,1.0,7.0,195.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4334,2320,2900,0.01567055843770504,0.02301318198442459,0.001722658984363079,0.06,1.2,7.0,195.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4335,2320,2900,0.0162859708070755,0.022968651726841927,0.0010095235193148255,0.06,1.2,12.0,180.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4336,2320,2900,0.008923318237066269,0.01121223159134388,0.0014920616522431374,0.08,1.0,12.0,165.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4337,2320,2900,0.012445176020264626,0.017418790608644485,0.000849337549880147,0.08,1.2,7.0,195.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4338,2320,2900,0.0162859708070755,0.022968651726841927,0.0010095235193148255,0.06,1.0,12.0,180.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4339,2320,2900,0.008478770963847637,0.010572136379778385,0.0010759741999208927,0.06,1.2,7.0,165.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4340,2320,2900,0.01567055843770504,0.02301318198442459,0.001722658984363079,0.06,1.0,7.0,195.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4341,2320,2900,0.008923318237066269,0.01121223159134388,0.0014920616522431374,0.08,1.2,12.0,165.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4342,2320,2900,0.00803232379257679,0.01164255291223526,0.0017021956155076623,0.08,1.2,7.0,180.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4343,2320,2900,0.017512090504169464,0.020330259576439857,0.001163988490588963,0.06,1.0,12.0,165.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4344,2320,2900,0.0073119476437568665,0.009203293360769749,0.0007082946831360459,0.06,1.0,7.0,180.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4345,2320,2900,0.017512090504169464,0.020330259576439857,0.001163988490588963,0.06,1.2,12.0,165.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4346,2320,2900,0.007259259466081858,0.011025842279195786,0.0013584999833256006,0.08,1.0,7.0,165.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4347,2320,2900,0.03400600701570511,0.0453115776181221,0.0027491252403706312,0.06,1.2,12.0,195.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4348,2320,2900,0.013608943670988083,0.019128015264868736,0.0014051474863663316,0.08,1.0,12.0,180.0,20.0,right,3,back,dashes,,15.0,9.143553794574824,9.143553794574824,7.0,379.44697822580133
4349,2037,2130,0.9506576061248779,0.7767367362976074,0.2931000292301178,0.1,0.9,5.0,15.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,4009.3799986642443
4350,2037,2130,0.9579209685325623,0.7806216478347778,0.3023487329483032,0.1,0.9,5.0,345.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,4009.3799986642443
4351,2037,2130,0.9561100006103516,0.7942866683006287,0.2769336700439453,0.1,0.9,5.0,0.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,4009.3799986642443
4352,2024,2130,0.9617200493812561,0.7554585933685303,0.06169164925813675,0.1,0.9,15.0,60.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,3990.6949553104146
4353,2024,2130,0.9532611966133118,0.7512497305870056,0.18697544932365417,0.1,0.9,10.0,60.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,3990.6949553104146
4354,2024,2130,0.9369338750839233,0.7667161226272583,0.2663600742816925,0.1,0.9,5.0,30.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,3990.6949553104146
4355,2024,2130,0.9470512270927429,0.7653512358665466,0.24395033717155457,0.1,0.9,10.0,30.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,3990.6949553104146
4356,2024,2130,0.951457679271698,0.7623867392539978,0.14981327950954437,0.1,0.9,10.0,45.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,3990.6949553104146
4357,2024,2130,0.9392093420028687,0.7489016652107239,0.21001079678535461,0.1,0.9,5.0,45.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,3990.6949553104146
4358,2024,2130,0.9647183418273926,0.7555490732192993,0.04451940208673477,0.1,0.9,15.0,45.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,3990.6949553104146
4359,2024,2130,0.9586585760116577,0.7672590017318726,0.11731327325105667,0.1,0.9,15.0,30.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,3990.6949553104146
4360,2024,2130,0.9472905397415161,0.7824730277061462,0.27039727568626404,0.1,0.9,5.0,60.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,3990.6949553104146
4361,2026,2131,0.9684672355651855,0.7835520505905151,0.10393587499856949,0.1,0.9,10.0,30.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,4109.656984266623
4362,2026,2131,0.9717804193496704,0.793335497379303,0.12541289627552032,0.1,0.9,15.0,45.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,4109.656984266623
4363,2026,2131,0.9570367336273193,0.782427966594696,0.10554680228233337,0.1,0.9,10.0,60.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,4109.656984266623
4364,2026,2131,0.964896023273468,0.7722142338752747,0.11280465126037598,0.1,0.9,5.0,30.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,4109.656984266623
4365,2026,2131,0.9458335041999817,0.7693748474121094,0.11724615842103958,0.1,0.9,5.0,60.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,4109.656984266623
4366,2026,2131,0.9600766897201538,0.7799151539802551,0.11934538185596466,0.1,0.9,5.0,45.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,4109.656984266623
4367,2026,2131,0.9773352146148682,0.7971914410591125,0.08962156623601913,0.1,0.9,15.0,30.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,4109.656984266623
4368,2026,2131,0.9650030136108398,0.7857310771942139,0.11428311467170715,0.1,0.9,10.0,45.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,4109.656984266623
4369,2026,2131,0.9695776700973511,0.7802098989486694,0.09852109849452972,0.1,0.9,15.0,60.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,4109.656984266623
4370,2031,2130,0.9506576061248779,,,0.1,0.9,5.0,15.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,4009.3799986642443
4371,2031,2130,0.9579209685325623,,,0.1,0.9,5.0,345.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,4009.3799986642443
4372,2031,2130,0.9561100006103516,,,0.1,0.9,5.0,0.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,4009.3799986642443
4373,2033,2130,0.9579209685325623,,,0.1,0.9,5.0,345.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,4009.3799986642443
4374,2033,2130,0.9506576061248779,,,0.1,0.9,5.0,15.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,4009.3799986642443
4375,2033,2130,0.9561100006103516,,,0.1,0.9,5.0,0.0,20.0,right,3,strip,dashes,4.0,4.0,3.047851264858275,3.047851264858275,2.0,4009.3799986642443
4376,2189,1272,0.7987713813781738,0.3531697392463684,0.10990071296691895,0.08,1.2,8.0,240.0,20.0,right,3,strip,dashes,,15.0,9.143553794574824,9.143553794574824,2.0,3089.177112295196
4377,2189,1272,0.7339562773704529,0.3355661630630493,0.0917862206697464,0.08,0.9,4.0,225.0,20.0,right,3,strip,dashes,,15.0,9.143553794574824,9.143553794574824,2.0,3089.177112295196
4378,2189,1272,0.6555205583572388,0.30379459261894226,0.07725892215967178,0.08,1.2,2.0,225.0,20.0,right,3,strip,dashes,,15.0,9.143553794574824,9.143553794574824,2.0,3089.177112295196
4379,2189,1272,0.7534376382827759,0.3355090916156769,0.09613047540187836,0.1,1.2,8.0,240.0,20.0,right,3,strip,dashes,,15.0,9.143553794574824,9.143553794574824,2.0,3089.177112295196
4380,2189,1272,0.8527791500091553,0.3772382438182831,0.11545061320066452,0.06,0.9,8.0,225.0,20.0,right,3,strip,dashes,,15.0,9.143553794574824,9.143553794574824,2.0,3089.177112295196
4381,2189,1272,0.5548900365829468,0.2648981809616089,0.10817883908748627,0.2,0.9,8.0,240.0,20.0,right,3,strip,dashes,,15.0,9.143553794574824,9.143553794574824,2.0,3089.177112295196
4382,2189,1272,0.4371335208415985,0.21763262152671814,0.05594983696937561,0.2,1.2,4.0,210.0,20.0,right,3,strip,dashes,,15.0,9.143553794574824,9.143553794574824,2.0,3089.177112295196
4383,2189,1272,0.8535723686218262,0.392039030790329,0.11530239135026932,0.06,0.9,8.0,210.0,20.0,right,3,strip,dashes,,15.0,9.143553794574824,9.143553794574824,2.0,3089.177112295196
4384,2189,1272,0.7297201752662659,0.3392178416252136,0.09083699434995651,0.06,0.9,2.0,240.0,20.0,right,3,strip,dashes,,15.0,9.143553794574824,9.143553794574824,2.0,3089.177112295196
4385,2189,1272,0.3663555383682251,0.1788249909877777,0.04060325771570206,0.2,1.2,2.0,210.0,20.0,right,3,strip,dashes,,15.0,9.143553794574824,9.143553794574824,2.0,3089.177112295196
4386,2189,1272,0.4371335208415985,0.21763262152671814,0.05594983696937561,0.2,0.9,4.0,210.0,20.0,right,3,strip,dashes,,15.0,9.143553794574824,9.143553794574824,2.0,3089.177112295196
4387,2189,1272,0.7282570004463196,0.33708852529525757,0.08684110641479492,0.08,1.2,4.0,240.0,20.0,right,3,strip,dashes,,15.0,9.143553794574824,9.143553794574824,2.0,3089.177112295196
4388,2189,1272,0.792673647403717,0.3516952097415924,0.08447478711605072,0.06,1.2,4.0,240.0,20.0,right,3,strip,dashes,,15.0,9.143553794574824,9.143553794574824,2.0,3089.177112295196
4389,2189,1272,0.7623076438903809,0.3563174903392792,0.1124497801065445,0.1,1.2,8.0,225.0,20.0,right,3,strip,dashes,,15.0,9.143553794574824,9.143553794574824,2.0,3089.177112295196
4390,2189,1272,0.68132084608078,0.3191658556461334,0.09840963780879974,0.1,0.9,4.0,225.0,20.0,right,3,strip,dashes,,15.0,9.143553794574824,9.143553794574824,2.0,3089.177112295196
4391,2189,1272,0.5646901726722717,0.26788458228111267,0.06479889154434204,0.1,1.2,2.0,210.0,20.0,right,3,strip,dashes,,15.0,9.143553794574824,9.143553794574824,2.0,3089.177112295196
