,fuel_id,unit_feature_id,surface_consumed,midstory_consumed,canopy_consumed,fdfm,lfm,wind_speed,wind_direction,side_to_start_ignition,number_igniters,firing_technique,ignition_type,dash_length,gap_length,blackline_width,spacing_distance,igniter_velocity,ignition_time
1525,613,160,0.8792681097984314,0.6483486294746399,0.05305902659893036,0.24,1.0,6.705,270.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1526,613,160,0.6602268218994141,0.4285183846950531,0.027008159086108208,0.3,1.0,5.364,270.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1527,613,160,0.9198026061058044,0.6765657067298889,0.027895543724298477,0.15,1.0,3.129,285.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1528,613,160,0.8621401190757751,0.6269240975379944,0.03305351361632347,0.2,0.9,3.129,255.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1529,613,160,0.9299086332321167,0.7027597427368164,0.03387788310647011,0.15,1.0,3.129,270.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1530,613,160,0.8574974536895752,0.6409211158752441,0.054846253246068954,0.24,1.0,5.364,255.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1531,613,160,0.9347046613693237,0.7315013408660889,0.07072817534208298,0.2,1.0,6.705,255.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1532,613,160,0.917202889919281,0.6647948622703552,0.03701208904385567,0.2,0.9,6.705,285.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1533,613,160,0.8346388936042786,0.6181085705757141,0.03648669272661209,0.24,1.0,5.364,270.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1534,613,160,0.897064208984375,0.7017779350280762,0.06578417122364044,0.24,0.9,6.705,255.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1535,613,160,0.6934319138526917,0.45748117566108704,0.029740367084741592,0.3,0.9,6.705,285.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1536,613,160,0.7301120162010193,0.4786212146282196,0.02495904080569744,0.24,1.0,3.129,285.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1537,613,160,0.9198026061058044,0.6765657067298889,0.027895543724298477,0.15,0.9,3.129,285.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
1538,613,160,0.5787398815155029,0.35684487223625183,0.02560754120349884,0.3,1.0,3.129,255.0,right,2,strip,dashes,,,10.0,20.0,0.894054537326777,3274.7250250146612
